,fname,x1t,y1t,x2t,x2t,x1,y1,x2,x2,iou,dx,dy,dw,dh
593,ISIC_0009872,0.33007812,0.46289062,0.5058594,0.5878906,0.30324307,0.34068,0.5852753,0.639618,0.26058608293533325,0.026290417,0.035241634,0.10625097,0.17393798
594,ISIC_0009873,0.12109375,0.19628906,0.7285156,0.70703125,0.13846037,0.22456503,0.741272,0.7308042,0.8607648015022278,0.015061498,0.02602446,0.0046103,0.0045030117
595,ISIC_0009874,0.19824219,0.32910156,0.70703125,0.5957031,0.21721077,0.29600602,0.6812487,0.6209587,0.7602312564849854,0.0034069717,0.003919989,0.044751108,0.0583511
596,ISIC_0009875,0.1796875,0.23242188,0.8378906,0.85546875,0.1645478,0.18794596,0.82540935,0.8072169,0.8281146287918091,0.013810486,0.04636389,0.0026584268,0.0037759542
597,ISIC_0009877,0.20410156,0.23828125,0.765625,0.6933594,0.22756507,0.29160857,0.71296537,0.6877183,0.7523928284645081,0.014598072,0.02384311,0.07612312,0.058968425
598,ISIC_0009879,0.19140625,0.21777342,0.7753906,0.7548828,0.31372893,0.29349646,0.7298633,0.66179705,0.4886052906513214,0.03839767,0.008681357,0.16785002,0.16880879
599,ISIC_0009880,0.12011719,0.23632812,0.6464844,0.6923828,0.17424943,0.2677598,0.6291492,0.64329666,0.7116140127182007,0.018398523,0.008827239,0.0714674,0.08051783
600,ISIC_0009881,0.2841797,0.234375,0.69921875,0.69140625,0.27862355,0.25243053,0.7102407,0.69682574,0.9141032099723816,0.0027329326,0.011737525,0.016578108,0.012636036
601,ISIC_0009882,0.24023438,0.25585938,0.74121094,0.7402344,0.19685248,0.2723452,0.78153956,0.7590734,0.8004075884819031,0.0015266538,0.017662406,0.08371055,0.0023531914
602,ISIC_0009883,0.296875,0.27441406,0.7626953,0.7246094,0.2855435,0.29290333,0.6867867,0.71772397,0.7721039652824402,0.04362005,0.005801916,0.0645771,0.02537468
603,ISIC_0009884,0.3310547,0.34179688,0.6669922,0.6875,0.3183787,0.34353596,0.6549899,0.6773277,0.8982445597648621,0.012339145,0.0042166114,0.0006737113,0.011911392
604,ISIC_0009885,0.42773438,0.31933594,0.6904297,0.58203125,0.42090487,0.34095377,0.65835917,0.60020286,0.741508424282074,0.019450009,0.01989472,0.025241017,0.0034462214
605,ISIC_0009888,0.31445312,0.34375,0.6699219,0.68652344,0.27486962,0.33169138,0.67340845,0.6987988,0.8327509760856628,0.018048465,0.000108361244,0.043070078,0.024333954
606,ISIC_0009889,0.296875,0.3486328,0.6621094,0.6669922,0.29277295,0.35050225,0.66070867,0.6596768,0.9569054841995239,0.0027513802,0.0027229786,0.002701342,0.009184837
607,ISIC_0009891,0.18261719,0.25097656,0.70703125,0.6279297,0.25231463,0.25240442,0.7032763,0.6642424,0.7911025881767273,0.032971233,0.018870294,0.07345241,0.03488484
608,ISIC_0009895,0.2763672,0.26953125,0.69433594,0.79785156,0.30554742,0.27604654,0.68760777,0.72325087,0.773708164691925,0.011226028,0.034042716,0.0359084,0.08111599
609,ISIC_0009896,0.02636719,0.12988281,0.80078125,0.7519531,0.20223024,0.22064912,0.7779802,0.7753543,0.6176977157592773,0.07653099,0.057083756,0.19866407,0.06736511
610,ISIC_0009897,0.0625,0.12499999,0.9472656,0.8701172,0.07908398,0.10217896,0.9760818,0.83725965,0.8830599784851074,0.022700071,0.027839303,0.012232184,0.0100364685
611,ISIC_0009898,0.21289062,0.18066406,0.6855469,0.71875,0.18497387,0.22302595,0.6897142,0.7225138,0.8609662055969238,0.011874735,0.023062825,0.032084107,0.03859809
612,ISIC_0009899,0.17773438,0.16601562,0.82714844,0.7470703,0.19003436,0.19779631,0.8690188,0.7630553,0.8510316610336304,0.027085185,0.023882866,0.029570341,0.015795708
613,ISIC_0009901,0.21679688,0.20898438,0.7792969,0.8154297,0.14711681,0.22175822,0.7790532,0.7767265,0.8215630650520325,0.03496188,0.012964666,0.06943643,0.051477075
614,ISIC_0009902,0.20703125,0.2705078,0.79785156,0.79785156,0.20424795,0.24145865,0.7263702,0.7831427,0.8112615942955017,0.037132323,0.021879017,0.06869805,0.0143402815
615,ISIC_0009905,0.2548828,0.36328125,0.7949219,0.81347656,0.28907678,0.31076363,0.72912943,0.7594838,0.6548513770103455,0.015799224,0.0532552,0.099986404,0.0014751256
616,ISIC_0009906,0.20800781,0.2705078,0.86328125,0.7705078,0.18294004,0.2744497,0.8565346,0.75394917,0.915509819984436,0.015907228,0.006308377,0.018321157,0.02050054
617,ISIC_0009909,0.16992188,0.36328125,0.6796875,0.74902344,0.21766113,0.32399917,0.65056986,0.7595527,0.7652706503868103,0.009310812,0.014376402,0.07685691,0.049811363
618,ISIC_0009910,0.023437506,0.30078125,0.97265625,0.75097656,0.16195756,0.29355657,0.9409444,0.72765005,0.7680065035820007,0.053404093,0.015275598,0.17023194,0.016101837
619,ISIC_0009911,0.33007812,0.31933594,0.6875,0.6972656,0.3273297,0.33143365,0.6791404,0.6753949,0.8825911283493042,0.0055540204,0.004886508,0.0056111813,0.03396845
620,ISIC_0009912,0.33203125,0.33789062,0.58496094,0.6123047,0.35169768,0.33782732,0.5860605,0.6185453,0.8990697264671326,0.01038301,0.003088653,0.018566847,0.0063039064
621,ISIC_0009914,0.21191406,0.23828125,0.67578125,0.75878906,0.20561838,0.2658136,0.6733521,0.72422,0.8656953573226929,0.0043624043,0.0035183728,0.0038665533,0.062101424
622,ISIC_0009915,0.13378906,0.19628906,0.8339844,0.74316406,0.17639741,0.22450987,0.8256966,0.7233031,0.8457592129707336,0.017160296,0.004179895,0.050896168,0.048081785
623,ISIC_0009917,0.27441406,0.3720703,0.57910156,0.7216797,0.23873386,0.3283689,0.6035706,0.7212461,0.7415032386779785,0.0056055784,0.022067487,0.060149223,0.043267846
624,ISIC_0009918,0.16796875,0.15332031,0.94433594,0.8671875,0.1810463,0.14102066,0.91868657,0.8374901,0.8959097266197205,0.006285906,0.020998538,0.038726926,0.017397761
625,ISIC_0009919,0.19921875,0.29882812,0.8203125,0.8125,0.17721683,0.23760769,0.7887828,0.7536807,0.731698215007782,0.026765823,0.06001985,0.0095278025,0.0024011135
626,ISIC_0009920,0.28515625,0.24316406,0.90527344,0.75683594,0.25409493,0.244737,0.83651114,0.74727774,0.8291875720024109,0.049911797,0.003992617,0.03770101,0.011131167
627,ISIC_0009921,0.00683594,0.16113281,0.91308594,0.8691406,0.11936575,0.19109982,0.9039822,0.79942006,0.7438697218894958,0.05171305,0.019876778,0.12163353,0.09968758
628,ISIC_0009923,0.16503906,0.25097656,0.7939453,0.76660156,0.14044616,0.25584498,0.7859576,0.7692549,0.9367170333862305,0.016290307,0.0037608743,0.016605139,0.0022150278
629,ISIC_0009925,0.23828125,0.15820312,0.7558594,0.7705078,0.23382938,0.22327134,0.73199636,0.7490226,0.8130249977111816,0.014157444,0.021791518,0.019411147,0.086553454
630,ISIC_0009929,0.4794922,0.4248047,0.60253906,0.60058594,0.4612068,0.43387905,0.616577,0.59609175,0.742479145526886,0.0021237135,0.00229007,0.03232336,0.01356855
631,ISIC_0009930,0.5097656,0.38671875,0.6201172,0.5917969,0.5112159,0.36008325,0.64852166,0.51034427,0.45163494348526,0.014927387,0.054044068,0.026954174,0.05481711
632,ISIC_0009931,0.23535156,0.2421875,0.81933594,0.7763672,0.21828967,0.2460343,0.7892361,0.77336025,0.9100135564804077,0.02358085,0.00041991472,0.01303792,0.0068536997
633,ISIC_0009932,0.099609375,0.29492188,0.92285156,0.6220703,0.12235558,0.27846885,0.81289774,0.65721315,0.7407811880111694,0.043603808,0.009344906,0.13270003,0.051595867
634,ISIC_0009933,0.24414062,0.28125,0.68066406,0.72558594,0.28025618,0.27244756,0.6744174,0.6872238,0.8104588389396667,0.014934421,0.02358228,0.042362243,0.029559702
635,ISIC_0009935,0.3076172,0.33496094,0.73339844,0.66015625,0.31414294,0.32162765,0.74471045,0.69076204,0.8464667797088623,0.008918881,0.008636236,0.004786253,0.043939084
636,ISIC_0009936,0.41015625,0.41308594,0.6611328,0.55566406,0.41623437,0.37274885,0.64266574,0.5810008,0.6372160911560059,0.0061944723,0.0075001717,0.024545193,0.06567383
637,ISIC_0009937,0.3857422,0.31640625,0.66015625,0.625,0.32283992,0.277928,0.72036344,0.6858531,0.5221838355064392,0.0013475418,0.011187434,0.12310946,0.09933138
638,ISIC_0009938,0.24023438,0.21484375,0.7529297,0.69628906,0.2779632,0.24943012,0.74171853,0.6775625,0.8043462038040161,0.013258815,0.007929891,0.048939973,0.053312957
639,ISIC_0009939,0.19140625,0.32128906,0.8701172,0.6826172,0.19176951,0.31792054,0.85113454,0.72471666,0.8656375408172607,0.009309709,0.01936549,0.01934588,0.045468003
640,ISIC_0009940,0.05175781,0.140625,0.93359375,0.84765625,0.07790619,0.17849562,0.92128694,0.83575976,0.8890582919120789,0.0069207847,0.012987077,0.03845519,0.049767137
641,ISIC_0009941,0.3125,0.30566406,0.73046875,0.7285156,0.29640222,0.30503625,0.7029466,0.7174254,0.875503420829773,0.021809965,0.0058590174,0.011424363,0.010462403
642,ISIC_0009942,0.2607422,0.28515625,0.7207031,0.6777344,0.26674634,0.27535576,0.7656773,0.7185276,0.7974500060081482,0.025489151,0.015496373,0.038969994,0.050593734
643,ISIC_0009943,0.40234375,0.2841797,0.6386719,0.8046875,0.36057213,0.26446056,0.64392173,0.6343161,0.5703864097595215,0.018260896,0.09504527,0.04702148,0.15065229
644,ISIC_0009945,0.3310547,0.2998047,0.640625,0.63378906,0.3065098,0.30891666,0.65160507,0.64419246,0.8484636545181274,0.0067824125,0.009757698,0.035524964,0.001291424
645,ISIC_0009946,0.20507812,0.20898438,0.72753906,0.70214844,0.22380815,0.28929508,0.6813724,0.75185573,0.6736733913421631,0.013718307,0.065009,0.0648967,0.030603409
646,ISIC_0009947,0.21582031,0.33984375,0.6044922,0.7265625,0.223424,0.33337355,0.6161072,0.7526704,0.8792662620544434,0.009609371,0.009818852,0.004011333,0.03257811
647,ISIC_0009949,0.3154297,0.25390625,0.6923828,0.8125,0.29678607,0.27889636,0.6785365,0.78028107,0.8278244733810425,0.016244978,0.0036144257,0.00479728,0.057209015
648,ISIC_0009950,0.18457031,0.3125,0.78125,0.7451172,0.21006483,0.32810822,0.7134488,0.6981354,0.7215577960014343,0.02115333,0.01568681,0.09329569,0.06259003
649,ISIC_0009951,0.22949219,0.2841797,0.7763672,0.8515625,0.2188831,0.28181776,0.71363723,0.70807505,0.6495276689529419,0.036669523,0.07292467,0.052120864,0.14112553
650,ISIC_0009953,0.05078125,0.23730469,0.8173828,0.76953125,0.029132396,0.19692248,0.8906274,0.7880779,0.801130473613739,0.025797844,0.010917783,0.094893456,0.058928847
651,ISIC_0009954,0.36816406,0.3154297,0.74609375,0.68066406,0.35947895,0.2890609,0.6737608,0.68644166,0.7376147508621216,0.040509045,0.0102956,0.063647866,0.032146394
652,ISIC_0009955,0.12988281,0.31640625,0.6357422,0.73046875,0.21357901,0.3342226,0.578718,0.7344939,0.6859149932861328,0.013336003,0.010920763,0.14072037,0.0137912035
653,ISIC_0009956,0.14648438,0.2919922,0.8173828,0.7011719,0.1287401,0.31269407,0.787282,0.6952555,0.8714192509651184,0.023922563,0.007392764,0.01235652,0.026618242
654,ISIC_0009958,0.30859375,0.2890625,0.7324219,0.70410156,0.31823117,0.27981555,0.6889351,0.72307205,0.8255194425582886,0.01692468,0.004861772,0.05312419,0.028217435
655,ISIC_0009960,0.39648438,0.3671875,0.5732422,0.5908203,0.37429997,0.35223892,0.62260187,0.59882915,0.6454867720603943,0.013587654,0.0034698844,0.07154408,0.022957414
656,ISIC_0009961,0.07421875,0.3173828,0.8730469,0.7705078,0.10928759,0.28091347,0.8414123,0.7619779,0.8374493718147278,0.0017171502,0.02249962,0.06670344,0.027939439
657,ISIC_0009962,0.00390625,0.13183594,0.99609375,0.8730469,0.06678566,0.19933233,0.91569126,0.82554317,0.7228338718414307,0.008761525,0.009996355,0.14328194,0.11500013
658,ISIC_0009963,0.28320312,0.22851562,0.6269531,0.6425781,0.29745245,0.24378799,0.6420785,0.6845501,0.8069345355033875,0.014687359,0.02862218,0.00087606907,0.026699603
659,ISIC_0009964,0.32617188,0.35546875,0.56640625,0.66015625,0.26356065,0.30353007,0.6047141,0.6795722,0.5705183744430542,0.012151688,0.01626134,0.10091907,0.07135466
660,ISIC_0009965,0.14746094,0.1796875,0.8886719,0.77246094,0.18355224,0.23670512,0.8193569,0.73488903,0.7208964824676514,0.016611814,0.009722859,0.105406284,0.09458953
661,ISIC_0009966,0.34277344,0.24414062,0.73046875,0.77734375,0.31692153,0.26264054,0.69288546,0.75721306,0.7888071537017822,0.0317176,0.00081539154,0.011731386,0.038630605
662,ISIC_0009967,0.171875,0.34765625,0.7011719,0.6845703,0.18638311,0.3259835,0.68602073,0.6805521,0.8792659640312195,0.00032150745,0.012845457,0.029659271,0.017654568
663,ISIC_0009968,0.12890625,0.23535156,0.88964844,0.8466797,0.27197757,0.26763535,0.7489481,0.74974215,0.4944399893283844,0.0011854768,0.032326877,0.28377166,0.12922132
664,ISIC_0009969,0.15039062,0.3046875,0.77734375,0.8154297,0.20110956,0.2911062,0.79792726,0.80810523,0.856498122215271,0.035651207,0.010452867,0.030135393,0.006256819
665,ISIC_0009971,0.40527344,0.38671875,0.58496094,0.5732422,0.3759522,0.39172918,0.5866614,0.6008442,0.7252304553985596,0.013810396,0.016306221,0.031021684,0.02259159
666,ISIC_0009972,0.28222656,0.42773438,0.63378906,0.7060547,0.3263826,0.4269355,0.618858,0.6828161,0.7605733275413513,0.014612496,0.01201874,0.059087127,0.022439718
667,ISIC_0009973,0.13964844,0.17089844,0.63671875,0.72558594,0.14920723,0.22520003,0.65481174,0.7240857,0.8541113138198853,0.013825893,0.026400685,0.008534193,0.05580184
668,ISIC_0009974,0.1484375,0.12890625,0.7841797,0.79003906,0.18409261,0.19099373,0.758584,0.7529022,0.7680137157440186,0.005029738,0.012475312,0.061250806,0.09922433
669,ISIC_0009975,0.11816406,0.22460938,0.61621094,0.6767578,0.17701356,0.2502743,0.6626439,0.68662953,0.7498475313186646,0.052641243,0.017768323,0.012416542,0.015793204
670,ISIC_0009976,0.29101562,0.31933594,0.6669922,0.62402344,0.30030566,0.30677354,0.6749476,0.6671053,0.8105635046958923,0.008622736,0.015259743,0.0013346076,0.055644274
671,ISIC_0009977,0.34960938,0.234375,0.66796875,0.68847656,0.3051789,0.2605666,0.73952866,0.6630798,0.6699801087379456,0.013564706,0.00039741397,0.11599037,0.051588356
672,ISIC_0009979,0.33691406,0.33691406,0.6640625,0.65625,0.3582777,0.3419106,0.6815318,0.65639436,0.8736754655838013,0.019416451,0.0025704503,0.0038943589,0.0048521757
673,ISIC_0009981,0.34179688,0.47070312,0.6074219,0.73046875,0.34686834,0.43300575,0.5958708,0.6966683,0.717704713344574,0.0032398105,0.0357489,0.016622543,0.0038969517
674,ISIC_0009982,0.31054688,0.29492188,0.68652344,0.609375,0.28948724,0.28072023,0.67516863,0.60692763,0.8731937408447266,0.016207218,0.008324504,0.009704828,0.011754274
675,ISIC_0009987,0.30566406,0.23144531,0.7080078,0.8378906,0.2961325,0.25243106,0.68984777,0.8072779,0.8550534844398499,0.013845801,0.0048134923,0.008628488,0.05159843
676,ISIC_0009991,0.28808594,0.16601562,0.7578125,0.7841797,0.27338955,0.19338062,0.7331109,0.75442016,0.8360920548439026,0.019698977,0.0011972785,0.010005206,0.057124496
677,ISIC_0009993,0.17480467,0.23925781,0.76660156,0.7714844,0.18671468,0.23066294,0.7795657,0.75266784,0.9112063646316528,0.012437046,0.013705701,0.0010541677,0.01022166
678,ISIC_0009994,0.29101562,0.28515625,0.74121094,0.7685547,0.26978958,0.27008188,0.68071514,0.7316729,0.7458330988883972,0.04086092,0.025978088,0.039269745,0.021807432
679,ISIC_0009998,0.26367188,0.20507812,0.7548828,0.6875,0.30069065,0.20637365,0.7280351,0.682715,0.8589799404144287,0.005085528,0.0017447472,0.063866496,0.006080508
680,ISIC_0010000,0.061523434,0.125,0.9638672,0.8066406,0.11558169,0.12323797,0.93609554,0.8388718,0.8698543906211853,0.013143301,0.01523456,0.081829906,0.033993185
681,ISIC_0010002,0.2607422,0.18066406,0.8046875,0.734375,0.20922908,0.19949421,0.7769003,0.75182104,0.8152329325675964,0.039650142,0.01813811,0.023725867,0.0013841391
682,ISIC_0010003,0.41796875,0.3154297,0.6269531,0.5703125,0.3879007,0.3232894,0.63577974,0.57198757,0.8155495524406433,0.010620713,0.004767388,0.038894653,0.0061846375
683,ISIC_0010005,5e-09,0.20703125,0.98046875,0.77441406,0.06890479,0.22766513,0.9268515,0.7576604,0.8173622488975525,0.0076437593,0.0019401014,0.122522,0.03738755
684,ISIC_0010006,0.20507812,0.16601562,0.87597656,0.6767578,0.23135918,0.22637814,0.8480504,0.72745264,0.7427747845649719,0.0008225441,0.05552867,0.054207206,0.009667695
685,ISIC_0010011,0.25878906,0.21777344,0.7519531,0.74316406,0.2828879,0.26458913,0.7080878,0.7092166,0.7296236753463745,0.009883225,0.006434113,0.06796417,0.08076316
686,ISIC_0010013,0.15234375,0.33398438,0.6777344,0.68359375,0.19265348,0.34604067,0.6491123,0.6679104,0.7998208999633789,0.005843818,0.0018135309,0.06893182,0.027739644
687,ISIC_0010014,0.27148438,0.29296875,0.69628906,0.68847656,0.2982369,0.3263142,0.66177267,0.6670372,0.7371881604194641,0.0038819313,0.0059530437,0.061268926,0.054784834
688,ISIC_0010015,0.18847656,0.18652344,0.7783203,0.8066406,0.18168417,0.17217886,0.7663114,0.7718829,0.8944757580757141,0.009400666,0.024551153,0.0052164793,0.02041316
689,ISIC_0010016,0.35058594,0.37597656,0.6425781,0.6201172,0.33807984,0.36784843,0.61562276,0.6225357,0.8373228907585144,0.019730747,0.002854824,0.014449269,0.010546654
690,ISIC_0010017,0.12890625,0.24121094,0.81152344,0.8310547,0.1838398,0.24520528,0.80426484,0.7780926,0.8211069703102112,0.023837477,0.02448386,0.062192142,0.05695641
691,ISIC_0010018,0.3466797,0.30859375,0.6582031,0.7324219,0.32565945,0.27609065,0.6850099,0.7308066,0.8024203777313232,0.002893269,0.017059207,0.047827005,0.030887812
692,ISIC_0010019,0.10156251,0.24609375,0.87890625,0.7783203,0.11411899,0.25887817,0.8911732,0.77290326,0.9359137415885925,0.012411714,0.0036836863,0.00028955936,0.01820147
693,ISIC_0010020,0.09863281,0.20019531,0.9423828,0.8017578,0.09931007,0.19348031,0.91313124,0.7490222,0.8705835342407227,0.014287174,0.029725313,0.029928803,0.046020627
694,ISIC_0010021,0.10253906,0.1484375,0.8457031,0.8457031,0.12714842,0.1600908,0.8372295,0.81028795,0.8909671306610107,0.008067846,0.011880934,0.033082962,0.047068477
695,ISIC_0010022,0.00195312,0.23242188,0.99316406,0.734375,0.042523026,0.27055058,0.93775123,0.7421162,0.8230800628662109,0.0074214637,0.022934973,0.09598273,0.030387491
696,ISIC_0010024,0.29492188,0.35546875,0.7705078,0.6669922,0.33409566,0.4013055,0.63071656,0.65747267,0.5128332376480103,0.050308734,0.018158615,0.17896503,0.055356264
697,ISIC_0010025,0.26367188,0.2705078,0.6982422,0.65234375,0.24861592,0.2707981,0.7334726,0.70535195,0.7864463329315186,0.010087222,0.026649237,0.050286353,0.052717924
698,ISIC_0010028,0.3017578,0.30273438,0.7109375,0.75683594,0.29767463,0.2980537,0.71470416,0.75292265,0.9629015922546387,0.00015825033,0.0042969584,0.007849842,0.00076738
699,ISIC_0010029,0.13085938,0.15722656,0.8544922,0.8730469,0.13243207,0.17441726,0.8407291,0.8266051,0.8917794227600098,0.006095171,0.014625549,0.015335798,0.06363249
700,ISIC_0010032,0.3154297,0.18652344,0.6191406,0.67871094,0.27022028,0.24243961,0.667608,0.7149419,0.6471040844917297,0.0016289949,0.046073586,0.093676805,0.019685209
701,ISIC_0010034,0.18164062,0.22851562,0.8125,0.79589844,0.21222606,0.23188993,0.8064438,0.7615435,0.8792585134506226,0.012264609,0.0154902935,0.036641598,0.037729263
702,ISIC_0010036,0.09570313,0.19824219,0.95703125,0.7939453,0.1313602,0.1958566,0.9285939,0.7892482,0.914879322052002,0.003609836,0.0035413504,0.064094424,0.0023114681
703,ISIC_0010040,0.1171875,0.34472656,0.7402344,0.7919922,0.21914107,0.33940554,0.7082684,0.76518977,0.7311573624610901,0.034993798,0.016061723,0.13391954,0.021481395
704,ISIC_0010042,0.24804688,0.33398438,0.7001953,0.67578125,0.27711195,0.3400885,0.67685246,0.68534064,0.8472970128059387,0.0028611124,0.007831752,0.05240792,0.0034552813
705,ISIC_0010043,0.20605469,0.23828125,0.74316406,0.8300781,0.23590553,0.2240381,0.766315,0.76824033,0.7960660457611084,0.02650088,0.03804046,0.0066999197,0.047594666
706,ISIC_0010044,0.17089844,0.36914062,0.5449219,0.77734375,0.22140196,0.38651493,0.5891316,0.7167587,0.6386635303497314,0.047356606,0.021605372,0.0062938035,0.07795933
707,ISIC_0010046,0.296875,0.27148438,0.7158203,0.64453125,0.3140661,0.2697984,0.6857818,0.6676563,0.8377735018730164,0.006423712,0.010719538,0.047229648,0.02481103
708,ISIC_0010047,0.19824219,0.18847656,0.8066406,0.75683594,0.15957129,0.24125037,0.781951,0.74285924,0.8017420768737793,0.031680256,0.01939857,0.013981283,0.06675053
709,ISIC_0010051,0.16992188,0.12890625,0.921875,0.8730469,0.18326125,0.14432386,0.8606069,0.82586503,0.8249903917312622,0.023964345,0.015882134,0.07460749,0.06259942
710,ISIC_0010053,0.31445312,0.36816406,0.6113281,0.6142578,0.29836684,0.33662575,0.6347373,0.6340335,0.7302316427230835,0.0036614537,0.0058813095,0.03949547,0.051313996
