,fname,x1,y1,x2,y2
4766,ISIC_0026169,103,30,572,417
4767,ISIC_0026170,75,23,523,405
4768,ISIC_0026171,166,91,412,326
4769,ISIC_0026172,134,117,396,382
4770,ISIC_0026173,112,47,488,405
4771,ISIC_0026174,209,148,342,281
4772,ISIC_0026175,211,122,384,295
4773,ISIC_0026176,129,35,497,401
4774,ISIC_0026177,173,89,403,333
4775,ISIC_0026178,183,122,403,319
4776,ISIC_0026179,197,105,431,321
4777,ISIC_0026180,138,98,424,368
4778,ISIC_0026181,134,56,459,415
4779,ISIC_0026182,244,169,349,277
4780,ISIC_0026183,159,89,417,354
4781,ISIC_0026184,136,75,464,370
4782,ISIC_0026185,143,115,377,326
4783,ISIC_0026186,237,162,342,270
4784,ISIC_0026187,204,108,417,333
4785,ISIC_0026188,143,115,427,356
4786,ISIC_0026189,159,103,455,363
4787,ISIC_0026190,188,120,398,330
4788,ISIC_0026191,143,77,464,359
4789,ISIC_0026192,199,136,396,316
4790,ISIC_0026193,108,91,485,382
4791,ISIC_0026194,202,141,401,330
4792,ISIC_0026195,82,49,492,405
4793,ISIC_0026196,122,35,502,391
4794,ISIC_0026197,178,89,438,361
4795,ISIC_0026198,159,80,438,366
4796,ISIC_0026199,188,143,382,328
4797,ISIC_0026200,152,70,455,377
4798,ISIC_0026201,87,23,537,420
4799,ISIC_0026202,150,84,448,352
4800,ISIC_0026203,202,122,410,314
4801,ISIC_0026204,166,61,457,349
4802,ISIC_0026205,87,38,523,408
4803,ISIC_0026206,190,101,417,328
4804,ISIC_0026207,131,89,427,359
4805,ISIC_0026208,178,82,410,347
4806,ISIC_0026209,145,80,457,384
4807,ISIC_0026210,190,103,401,340
4808,ISIC_0026211,173,136,452,368
4809,ISIC_0026212,180,120,417,338
4810,ISIC_0026213,176,129,391,314
4811,ISIC_0026214,103,45,485,405
4812,ISIC_0026215,248,155,373,262
4813,ISIC_0026216,232,180,323,274
4814,ISIC_0026217,202,127,405,333
4815,ISIC_0026218,241,145,359,272
4816,ISIC_0026219,162,112,401,326
4817,ISIC_0026220,143,101,410,338
4818,ISIC_0026221,150,84,443,366
4819,ISIC_0026222,173,94,434,356
4820,ISIC_0026223,251,180,340,265
4821,ISIC_0026224,202,124,377,314
4822,ISIC_0026225,157,84,457,370
4823,ISIC_0026226,218,148,375,291
4824,ISIC_0026227,202,103,412,319
4825,ISIC_0026228,159,66,441,363
4826,ISIC_0026229,183,122,436,349
4827,ISIC_0026230,192,141,396,321
4828,ISIC_0026231,220,131,410,321
4829,ISIC_0026232,157,80,443,354
4830,ISIC_0026233,150,82,445,368
4831,ISIC_0026234,195,157,354,328
4832,ISIC_0026235,122,54,473,384
4833,ISIC_0026236,237,157,356,277
4834,ISIC_0026237,237,145,373,291
4835,ISIC_0026238,197,105,412,321
4836,ISIC_0026239,129,63,469,387
4837,ISIC_0026240,129,59,438,363
4838,ISIC_0026241,180,110,396,314
4839,ISIC_0026242,157,110,412,338
4840,ISIC_0026243,150,112,408,359
4841,ISIC_0026244,192,73,424,321
4842,ISIC_0026245,105,70,488,375
4843,ISIC_0026246,164,98,434,363
4844,ISIC_0026247,230,148,349,260
4845,ISIC_0026248,195,124,377,323
4846,ISIC_0026249,234,148,366,277
4847,ISIC_0026250,159,122,391,377
4848,ISIC_0026251,239,162,354,281
4849,ISIC_0026252,134,61,476,373
4850,ISIC_0026253,138,73,457,356
4851,ISIC_0026254,157,89,434,361
4852,ISIC_0026255,192,122,410,321
4853,ISIC_0026256,127,87,427,352
4854,ISIC_0026257,176,96,417,335
4855,ISIC_0026258,195,136,396,316
4856,ISIC_0026259,185,66,459,347
4857,ISIC_0026260,227,157,389,305
4858,ISIC_0026261,157,87,396,338
4859,ISIC_0026262,218,129,410,333
4860,ISIC_0026263,159,91,412,342
4861,ISIC_0026264,138,87,443,375
4862,ISIC_0026265,101,63,478,429
4863,ISIC_0026266,197,148,401,309
4864,ISIC_0026267,84,54,502,410
4865,ISIC_0026268,124,56,483,398
4866,ISIC_0026269,204,122,382,302
4867,ISIC_0026270,166,96,434,356
4868,ISIC_0026271,204,98,394,305
4869,ISIC_0026272,117,63,495,389
4870,ISIC_0026273,190,105,408,326
4871,ISIC_0026274,112,45,488,403
4872,ISIC_0026275,223,152,342,279
4873,ISIC_0026276,143,105,424,361
4874,ISIC_0026277,197,136,382,314
4875,ISIC_0026278,164,105,459,389
4876,ISIC_0026279,152,59,410,319
4877,ISIC_0026280,180,108,417,330
4878,ISIC_0026281,199,152,349,314
4879,ISIC_0026282,241,169,347,270
4880,ISIC_0026283,188,105,412,342
4881,ISIC_0026284,211,120,434,326
4882,ISIC_0026285,105,80,478,401
4883,ISIC_0026286,197,143,391,328
4884,ISIC_0026287,173,110,403,345
4885,ISIC_0026288,183,91,410,335
4886,ISIC_0026289,197,110,387,288
4887,ISIC_0026290,164,75,422,363
4888,ISIC_0026291,101,54,518,408
4889,ISIC_0026292,166,75,417,373
4890,ISIC_0026293,188,122,375,328
4891,ISIC_0026294,145,54,441,389
4892,ISIC_0026295,258,169,370,281
4893,ISIC_0026296,265,176,321,227
4894,ISIC_0026297,225,166,321,274
4895,ISIC_0026298,192,112,408,333
4896,ISIC_0026299,98,45,497,403
4897,ISIC_0026300,136,61,469,380
4898,ISIC_0026301,171,122,412,359
4899,ISIC_0026302,164,77,455,377
4900,ISIC_0026303,239,157,342,255
4901,ISIC_0026304,77,45,502,396
4902,ISIC_0026305,169,108,429,366
4903,ISIC_0026306,204,101,427,328
4904,ISIC_0026307,124,96,438,394
4905,ISIC_0026308,176,136,429,382
4906,ISIC_0026309,169,134,380,377
4907,ISIC_0026310,120,82,417,342
4908,ISIC_0026311,178,105,424,345
4909,ISIC_0026312,195,124,375,300
4910,ISIC_0026313,209,124,405,314
4911,ISIC_0026314,246,176,321,258
4912,ISIC_0026315,178,112,396,312
4913,ISIC_0026316,169,105,429,338
4914,ISIC_0026317,110,40,504,403
4915,ISIC_0026318,178,89,417,352
4916,ISIC_0026319,166,101,424,338
4917,ISIC_0026320,178,94,403,316
4918,ISIC_0026321,138,59,466,368
4919,ISIC_0026322,136,73,452,361
4920,ISIC_0026323,230,155,373,298
4921,ISIC_0026324,183,108,403,340
4922,ISIC_0026325,103,30,464,424
4923,ISIC_0026326,251,150,384,288
4924,ISIC_0026327,176,117,445,326
4925,ISIC_0026328,148,59,448,417
4926,ISIC_0026329,218,134,377,309
4927,ISIC_0026330,124,82,452,366
4928,ISIC_0026331,134,82,434,370
4929,ISIC_0026332,150,84,448,359
4930,ISIC_0026333,253,155,394,293
4931,ISIC_0026334,75,68,478,420
4932,ISIC_0026335,180,110,420,338
4933,ISIC_0026336,216,159,368,323
4934,ISIC_0026337,108,87,499,387
4935,ISIC_0026338,103,38,506,401
4936,ISIC_0026339,166,101,410,326
4937,ISIC_0026340,129,122,441,363
4938,ISIC_0026341,204,141,377,330
4939,ISIC_0026342,56,30,516,394
4940,ISIC_0026343,190,129,412,307
4941,ISIC_0026344,173,120,389,335
4942,ISIC_0026345,141,84,443,366
4943,ISIC_0026346,251,173,323,248
4944,ISIC_0026347,225,150,356,295
4945,ISIC_0026348,157,94,450,356
4946,ISIC_0026349,91,40,450,398
4947,ISIC_0026350,190,120,408,340
4948,ISIC_0026351,204,138,384,298
4949,ISIC_0026352,185,94,441,347
4950,ISIC_0026353,169,117,391,368
4951,ISIC_0026354,73,42,502,391
4952,ISIC_0026355,124,91,445,377
4953,ISIC_0026356,148,101,415,328
4954,ISIC_0026357,173,108,445,361
4955,ISIC_0026358,241,169,354,270
4956,ISIC_0026359,202,152,363,312
4957,ISIC_0026360,190,134,398,307
4958,ISIC_0026361,141,112,398,412
4959,ISIC_0026362,173,98,459,363
4960,ISIC_0026363,176,96,391,312
4961,ISIC_0026364,171,82,455,354
4962,ISIC_0026365,223,171,340,291
4963,ISIC_0026366,122,87,422,354
4964,ISIC_0026367,110,68,532,384
4965,ISIC_0026368,204,101,405,309
4966,ISIC_0026369,141,73,455,389
4967,ISIC_0026370,185,131,420,373
4968,ISIC_0026371,211,157,338,284
4969,ISIC_0026372,87,77,445,408
4970,ISIC_0026373,185,129,412,333
4971,ISIC_0026374,89,54,495,363
4972,ISIC_0026375,166,115,434,345
4973,ISIC_0026376,143,56,443,366
4974,ISIC_0026377,180,131,417,326
4975,ISIC_0026378,202,127,408,326
4976,ISIC_0026379,117,59,532,398
4977,ISIC_0026380,157,75,424,333
4978,ISIC_0026381,197,110,380,286
4979,ISIC_0026382,227,166,345,279
4980,ISIC_0026383,136,77,408,356
4981,ISIC_0026384,176,117,412,316
4982,ISIC_0026385,166,110,417,342
4983,ISIC_0026386,138,56,445,384
4984,ISIC_0026387,157,73,436,338
4985,ISIC_0026388,169,101,398,338
4986,ISIC_0026389,255,166,342,258
4987,ISIC_0026390,209,108,410,309
4988,ISIC_0026391,227,134,403,309
4989,ISIC_0026392,155,96,408,319
4990,ISIC_0026393,204,164,342,291
4991,ISIC_0026394,183,101,448,361
4992,ISIC_0026395,230,141,368,279
4993,ISIC_0026396,162,45,455,389
4994,ISIC_0026397,197,96,431,340
4995,ISIC_0026398,227,169,373,305
4996,ISIC_0026399,164,122,396,377
4997,ISIC_0026400,225,162,354,277
4998,ISIC_0026401,120,84,448,420
4999,ISIC_0026402,209,138,401,312
5000,ISIC_0026403,110,38,525,394
5001,ISIC_0026404,176,110,410,356
5002,ISIC_0026405,190,94,427,342
5003,ISIC_0026406,206,134,415,349
5004,ISIC_0026407,169,52,480,398
5005,ISIC_0026408,183,105,448,356
5006,ISIC_0026409,190,150,394,321
5007,ISIC_0026410,157,80,436,354
5008,ISIC_0026411,152,124,410,345
5009,ISIC_0026412,131,61,457,373
5010,ISIC_0026413,204,103,403,300
5011,ISIC_0026414,202,136,424,342
5012,ISIC_0026415,148,87,417,349
5013,ISIC_0026416,173,117,377,323
5014,ISIC_0026417,157,98,422,389
5015,ISIC_0026418,77,42,506,394
5016,ISIC_0026419,115,73,370,349
5017,ISIC_0026420,185,66,544,387
5018,ISIC_0026421,143,112,417,345
5019,ISIC_0026422,178,120,408,345
5020,ISIC_0026423,145,108,436,361
5021,ISIC_0026424,216,157,377,328
5022,ISIC_0026425,162,91,462,368
5023,ISIC_0026426,152,110,403,340
5024,ISIC_0026427,183,122,370,309
5025,ISIC_0026428,98,73,405,387
5026,ISIC_0026429,206,120,377,305
5027,ISIC_0026430,127,91,443,356
5028,ISIC_0026431,199,94,429,335
5029,ISIC_0026432,255,176,340,258
5030,ISIC_0026433,157,108,422,330
5031,ISIC_0026434,89,61,511,387
5032,ISIC_0026435,199,136,356,288
5033,ISIC_0026436,124,98,422,359
5034,ISIC_0026437,180,134,398,342
5035,ISIC_0026438,152,70,490,408
5036,ISIC_0026439,87,49,511,394
5037,ISIC_0026440,251,171,366,281
5038,ISIC_0026441,103,63,480,387
5039,ISIC_0026442,157,103,396,338
5040,ISIC_0026443,169,112,398,326
5041,ISIC_0026444,108,101,438,380
5042,ISIC_0026445,188,124,394,319
5043,ISIC_0026446,157,105,405,349
5044,ISIC_0026447,185,143,366,330
5045,ISIC_0026448,178,148,359,340
5046,ISIC_0026449,171,136,368,316
5047,ISIC_0026450,63,16,516,417
5048,ISIC_0026451,141,66,459,373
5049,ISIC_0026452,258,183,366,288
5050,ISIC_0026453,199,101,459,354
5051,ISIC_0026454,192,134,417,328
5052,ISIC_0026455,117,49,471,375
5053,ISIC_0026456,143,80,438,347
5054,ISIC_0026457,136,89,410,366
5055,ISIC_0026458,129,54,466,398
5056,ISIC_0026459,150,103,405,368
5057,ISIC_0026460,145,80,438,354
5058,ISIC_0026461,136,70,450,342
5059,ISIC_0026462,129,66,480,370
5060,ISIC_0026463,188,94,366,279
5061,ISIC_0026464,216,138,342,277
5062,ISIC_0026465,206,103,415,321
5063,ISIC_0026466,192,117,405,345
5064,ISIC_0026467,162,112,391,340
5065,ISIC_0026468,157,115,427,349
5066,ISIC_0026469,103,26,541,401
5067,ISIC_0026470,127,94,436,384
5068,ISIC_0026471,134,103,464,375
5069,ISIC_0026472,155,84,424,382
5070,ISIC_0026473,131,101,450,368
5071,ISIC_0026474,183,105,415,328
5072,ISIC_0026475,204,122,403,326
5073,ISIC_0026476,262,166,366,274
5074,ISIC_0026477,206,155,356,295
5075,ISIC_0026478,178,110,384,323
5076,ISIC_0026479,162,87,424,361
5077,ISIC_0026480,103,47,506,389
5078,ISIC_0026481,162,117,398,330
5079,ISIC_0026482,152,63,455,368
5080,ISIC_0026483,152,110,459,342
5081,ISIC_0026484,220,94,431,321
5082,ISIC_0026485,145,66,452,368
5083,ISIC_0026486,176,145,349,298
5084,ISIC_0026487,152,117,417,356
5085,ISIC_0026488,227,166,349,291
5086,ISIC_0026489,70,54,485,389
5087,ISIC_0026490,209,138,403,330
5088,ISIC_0026491,199,127,398,330
5089,ISIC_0026492,122,80,464,375
5090,ISIC_0026493,180,120,396,333
5091,ISIC_0026494,237,152,363,279
5092,ISIC_0026495,192,110,373,286
5093,ISIC_0026496,173,127,370,328
5094,ISIC_0026497,216,141,380,302
5095,ISIC_0026498,209,145,361,298
5096,ISIC_0026499,178,94,396,328
5097,ISIC_0026500,70,7,511,389
5098,ISIC_0026501,225,159,366,302
5099,ISIC_0026502,178,145,366,300
5100,ISIC_0026503,131,63,490,401
5101,ISIC_0026504,103,35,504,403
5102,ISIC_0026505,124,73,459,366
5103,ISIC_0026506,185,91,403,293
5104,ISIC_0026507,110,49,485,401
5105,ISIC_0026508,134,61,450,366
5106,ISIC_0026509,115,52,450,401
5107,ISIC_0026510,192,105,441,342
5108,ISIC_0026511,162,80,459,375
5109,ISIC_0026512,129,77,471,363
5110,ISIC_0026513,216,122,412,321
5111,ISIC_0026514,120,89,434,377
5112,ISIC_0026515,188,98,443,342
5113,ISIC_0026516,246,183,349,281
5114,ISIC_0026517,143,73,438,361
5115,ISIC_0026518,178,112,408,354
5116,ISIC_0026519,237,171,340,277
5117,ISIC_0026520,110,26,520,403
5118,ISIC_0026521,124,47,483,380
5119,ISIC_0026522,157,101,427,361
5120,ISIC_0026523,150,103,420,330
5121,ISIC_0026524,129,124,387,335
5122,ISIC_0026525,169,115,412,349
5123,ISIC_0026526,169,124,396,323
5124,ISIC_0026527,110,47,520,387
5125,ISIC_0026528,180,77,445,349
5126,ISIC_0026529,164,84,438,342
5127,ISIC_0026530,148,103,431,363
5128,ISIC_0026531,188,103,391,321
5129,ISIC_0026532,185,117,427,342
5130,ISIC_0026533,171,63,412,319
5131,ISIC_0026534,145,52,450,377
5132,ISIC_0026535,178,124,391,356
5133,ISIC_0026536,166,75,443,356
5134,ISIC_0026537,145,77,457,356
5135,ISIC_0026538,197,134,377,309
5136,ISIC_0026539,171,87,424,354
5137,ISIC_0026540,176,117,384,333
5138,ISIC_0026541,237,141,373,291
5139,ISIC_0026542,136,87,436,356
5140,ISIC_0026543,169,87,408,352
5141,ISIC_0026544,197,141,352,293
5142,ISIC_0026545,108,73,471,361
5143,ISIC_0026546,152,136,412,328
5144,ISIC_0026547,112,63,490,384
5145,ISIC_0026548,166,84,410,354
5146,ISIC_0026549,171,103,420,361
5147,ISIC_0026550,169,82,443,370
5148,ISIC_0026551,169,112,429,352
5149,ISIC_0026552,202,124,401,319
5150,ISIC_0026553,199,136,377,314
5151,ISIC_0026554,192,117,382,312
5152,ISIC_0026555,150,98,434,375
5153,ISIC_0026556,122,63,471,368
5154,ISIC_0026557,110,66,459,391
5155,ISIC_0026558,180,110,387,319
5156,ISIC_0026559,124,101,405,323
5157,ISIC_0026560,206,155,377,321
5158,ISIC_0026561,239,159,340,253
5159,ISIC_0026562,230,155,387,316
5160,ISIC_0026563,122,56,476,384
5161,ISIC_0026564,155,59,471,380
5162,ISIC_0026565,127,35,520,394
5163,ISIC_0026566,197,112,436,349
5164,ISIC_0026567,192,134,380,316
5165,ISIC_0026568,180,84,420,328
5166,ISIC_0026569,190,129,391,323
5167,ISIC_0026570,152,103,434,354
5168,ISIC_0026571,105,63,495,370
5169,ISIC_0026572,166,84,457,366
5170,ISIC_0026573,230,159,359,279
5171,ISIC_0026574,176,103,476,380
5172,ISIC_0026575,232,157,377,305
5173,ISIC_0026576,152,59,483,380
5174,ISIC_0026577,150,105,443,345
5175,ISIC_0026578,162,96,462,354
5176,ISIC_0026579,171,94,422,361
5177,ISIC_0026580,162,77,459,359
5178,ISIC_0026581,155,124,420,352
5179,ISIC_0026582,138,63,429,382
5180,ISIC_0026583,131,103,431,349
5181,ISIC_0026584,192,108,408,342
5182,ISIC_0026585,89,38,495,427
5183,ISIC_0026586,164,110,445,340
5184,ISIC_0026587,202,124,370,281
5185,ISIC_0026588,220,164,382,312
5186,ISIC_0026589,166,89,434,349
5187,ISIC_0026590,176,103,417,321
5188,ISIC_0026591,143,73,443,347
5189,ISIC_0026592,176,136,420,323
5190,ISIC_0026593,173,108,377,309
5191,ISIC_0026594,152,70,459,361
5192,ISIC_0026595,178,94,434,359
5193,ISIC_0026596,134,101,415,359
5194,ISIC_0026597,108,59,506,384
5195,ISIC_0026598,105,42,466,394
5196,ISIC_0026599,246,188,368,300
5197,ISIC_0026600,195,134,384,323
5198,ISIC_0026601,180,98,408,338
5199,ISIC_0026602,127,70,448,394
5200,ISIC_0026603,251,183,330,262
5201,ISIC_0026604,105,73,490,380
5202,ISIC_0026605,171,91,441,352
5203,ISIC_0026606,213,136,377,298
5204,ISIC_0026607,185,131,415,312
5205,ISIC_0026608,166,115,389,356
5206,ISIC_0026609,148,66,478,391
5207,ISIC_0026610,166,112,450,377
5208,ISIC_0026611,211,122,396,321
5209,ISIC_0026612,232,122,422,293
5210,ISIC_0026613,223,110,361,262
5211,ISIC_0026614,127,73,488,363
5212,ISIC_0026615,209,166,373,326
5213,ISIC_0026616,148,108,405,349
5214,ISIC_0026617,80,61,480,375
5215,ISIC_0026618,138,87,473,382
5216,ISIC_0026619,190,115,420,352
5217,ISIC_0026620,127,66,473,391
5218,ISIC_0026621,120,35,488,368
5219,ISIC_0026622,164,89,434,347
5220,ISIC_0026623,101,66,523,389
5221,ISIC_0026624,150,96,462,380
5222,ISIC_0026625,185,112,403,345
5223,ISIC_0026626,173,96,436,323
5224,ISIC_0026627,145,77,434,349
5225,ISIC_0026628,195,66,459,354
5226,ISIC_0026629,173,110,408,361
5227,ISIC_0026630,178,73,450,377
5228,ISIC_0026631,155,101,427,342
5229,ISIC_0026632,82,80,415,380
5230,ISIC_0026633,232,141,356,272
5231,ISIC_0026634,155,101,412,366
5232,ISIC_0026635,188,82,443,349
5233,ISIC_0026636,183,122,382,328
5234,ISIC_0026637,197,122,380,281
5235,ISIC_0026638,202,136,391,316
5236,ISIC_0026639,150,80,429,342
5237,ISIC_0026640,176,120,370,316
5238,ISIC_0026641,87,59,469,401
5239,ISIC_0026642,117,96,448,373
5240,ISIC_0026643,183,105,424,345
5241,ISIC_0026644,183,112,427,377
5242,ISIC_0026645,209,143,359,288
5243,ISIC_0026646,145,75,443,338
5244,ISIC_0026647,129,89,443,368
5245,ISIC_0026648,148,110,387,345
5246,ISIC_0026649,164,87,436,373
5247,ISIC_0026650,183,94,445,347
5248,ISIC_0026651,169,117,410,319
5249,ISIC_0026652,152,91,422,352
5250,ISIC_0026653,157,59,448,354
5251,ISIC_0026654,136,103,476,370
5252,ISIC_0026655,232,145,380,298
5253,ISIC_0026656,166,110,405,335
5254,ISIC_0026657,248,162,330,244
5255,ISIC_0026658,180,129,422,366
5256,ISIC_0026659,218,82,462,338
5257,ISIC_0026660,251,176,323,251
5258,ISIC_0026661,162,112,438,323
5259,ISIC_0026662,131,54,443,363
5260,ISIC_0026663,148,75,469,375
5261,ISIC_0026664,195,77,422,330
5262,ISIC_0026665,216,145,382,321
5263,ISIC_0026666,143,54,488,363
5264,ISIC_0026667,150,94,410,335
5265,ISIC_0026668,183,101,422,352
5266,ISIC_0026669,195,77,429,314
5267,ISIC_0026670,136,94,412,370
5268,ISIC_0026671,202,124,424,326
5269,ISIC_0026672,173,122,398,345
5270,ISIC_0026673,129,75,469,389
5271,ISIC_0026674,232,162,363,291
5272,ISIC_0026675,246,143,398,291
5273,ISIC_0026676,171,89,438,342
5274,ISIC_0026677,103,56,497,373
5275,ISIC_0026678,157,56,441,361
5276,ISIC_0026679,103,70,438,389
5277,ISIC_0026680,61,45,497,422
5278,ISIC_0026681,159,117,408,373
5279,ISIC_0026682,183,82,420,347
5280,ISIC_0026683,68,33,525,429
5281,ISIC_0026684,180,75,408,312
5282,ISIC_0026685,216,110,403,307
5283,ISIC_0026686,136,80,457,387
5284,ISIC_0026687,173,105,443,354
5285,ISIC_0026688,77,42,527,436
5286,ISIC_0026689,120,52,450,396
5287,ISIC_0026690,84,66,485,396
5288,ISIC_0026691,155,77,441,368
5289,ISIC_0026692,176,61,448,368
5290,ISIC_0026693,216,124,401,302
5291,ISIC_0026694,230,157,429,326
5292,ISIC_0026695,96,52,511,398
5293,ISIC_0026696,185,122,394,335
5294,ISIC_0026697,127,98,455,356
5295,ISIC_0026698,141,101,436,354
5296,ISIC_0026699,148,98,473,363
5297,ISIC_0026700,148,112,420,345
5298,ISIC_0026701,131,80,445,377
5299,ISIC_0026702,183,82,466,347
5300,ISIC_0026703,131,91,398,356
5301,ISIC_0026704,173,101,424,373
5302,ISIC_0026705,127,63,502,375
5303,ISIC_0026706,211,152,387,328
5304,ISIC_0026707,129,112,424,349
5305,ISIC_0026708,159,94,450,387
5306,ISIC_0026709,120,73,462,387
5307,ISIC_0026710,211,108,459,340
5308,ISIC_0026711,237,155,384,314
5309,ISIC_0026712,178,105,420,356
5310,ISIC_0026713,141,115,338,298
5311,ISIC_0026714,162,94,405,359
5312,ISIC_0026715,155,61,441,340
5313,ISIC_0026716,218,159,375,321
5314,ISIC_0026717,131,98,431,361
5315,ISIC_0026718,89,33,488,415
5316,ISIC_0026719,91,54,476,380
5317,ISIC_0026720,176,117,398,335
5318,ISIC_0026721,150,89,427,342
5319,ISIC_0026722,199,124,370,314
5320,ISIC_0026723,129,47,462,366
5321,ISIC_0026724,183,84,398,307
5322,ISIC_0026725,152,91,483,373
5323,ISIC_0026726,173,129,403,349
5324,ISIC_0026727,138,108,424,384
5325,ISIC_0026728,164,112,429,340
5326,ISIC_0026729,164,101,429,363
5327,ISIC_0026730,216,157,345,274
5328,ISIC_0026731,150,63,457,380
5329,ISIC_0026732,150,77,464,370
5330,ISIC_0026733,143,75,434,354
5331,ISIC_0026734,192,112,427,333
5332,ISIC_0026735,49,28,567,415
5333,ISIC_0026736,101,70,448,382
5334,ISIC_0026737,178,115,420,345
5335,ISIC_0026738,150,110,408,373
5336,ISIC_0026739,115,63,462,380
5337,ISIC_0026740,162,122,373,345
5338,ISIC_0026741,131,112,431,349
5339,ISIC_0026742,178,110,403,338
5340,ISIC_0026743,241,164,373,286
5341,ISIC_0026744,134,61,464,384
5342,ISIC_0026745,134,52,417,403
5343,ISIC_0026746,173,127,403,340
5344,ISIC_0026747,148,73,490,382
5345,ISIC_0026748,169,98,415,356
5346,ISIC_0026749,244,136,401,295
5347,ISIC_0026750,120,66,455,366
5348,ISIC_0026751,232,166,361,293
5349,ISIC_0026752,166,108,429,349
5350,ISIC_0026753,202,136,405,323
5351,ISIC_0026754,190,112,429,352
5352,ISIC_0026755,134,70,401,375
5353,ISIC_0026756,234,138,368,255
5354,ISIC_0026757,178,115,445,359
5355,ISIC_0026758,171,87,420,321
5356,ISIC_0026759,190,152,394,330
5357,ISIC_0026760,176,117,401,349
5358,ISIC_0026761,150,75,471,361
5359,ISIC_0026762,141,87,450,370
5360,ISIC_0026763,75,19,534,401
5361,ISIC_0026764,141,54,488,405
5362,ISIC_0026765,213,105,410,316
5363,ISIC_0026766,204,169,352,295
5364,ISIC_0026767,202,127,445,356
5365,ISIC_0026768,134,108,427,363
5366,ISIC_0026769,188,129,401,328
5367,ISIC_0026770,63,52,464,417
5368,ISIC_0026771,178,124,384,349
5369,ISIC_0026772,162,115,420,349
5370,ISIC_0026773,185,105,401,319
5371,ISIC_0026774,166,105,403,349
5372,ISIC_0026775,171,115,429,352
5373,ISIC_0026776,169,105,412,359
5374,ISIC_0026777,89,49,504,347
5375,ISIC_0026778,192,115,394,333
5376,ISIC_0026779,120,47,483,380
5377,ISIC_0026780,188,112,396,359
5378,ISIC_0026781,183,84,450,356
5379,ISIC_0026782,164,110,464,363
5380,ISIC_0026783,190,84,438,328
5381,ISIC_0026784,178,122,429,349
5382,ISIC_0026785,183,87,417,328
5383,ISIC_0026786,195,134,394,323
5384,ISIC_0026787,202,136,391,319
5385,ISIC_0026788,211,145,380,300
5386,ISIC_0026789,131,101,445,377
5387,ISIC_0026790,115,23,448,380
5388,ISIC_0026791,178,103,422,342
5389,ISIC_0026792,166,105,420,356
5390,ISIC_0026793,115,45,466,391
5391,ISIC_0026794,225,143,347,286
5392,ISIC_0026795,188,138,438,347
5393,ISIC_0026796,152,84,445,377
5394,ISIC_0026797,117,52,476,380
5395,ISIC_0026798,180,131,389,333
5396,ISIC_0026799,94,73,534,427
5397,ISIC_0026800,145,98,450,347
5398,ISIC_0026801,173,120,382,309
5399,ISIC_0026802,157,87,445,359
5400,ISIC_0026803,209,148,373,314
5401,ISIC_0026804,204,110,417,345
5402,ISIC_0026805,183,98,415,347
5403,ISIC_0026806,164,108,408,345
5404,ISIC_0026807,213,103,438,345
5405,ISIC_0026808,105,61,499,398
5406,ISIC_0026809,173,115,424,330
5407,ISIC_0026810,183,143,389,338
5408,ISIC_0026811,171,105,427,352
5409,ISIC_0026812,148,105,445,345
5410,ISIC_0026813,145,77,466,403
5411,ISIC_0026814,159,134,431,405
