fname,x1,y1,x2,y2
ISIC_0027840,112,61,504,415
ISIC_0027841,195,89,424,328
ISIC_0027842,103,40,483,405
ISIC_0027843,195,136,415,342
ISIC_0027844,127,70,457,354
ISIC_0027845,145,77,471,410
ISIC_0027846,112,75,466,396
ISIC_0027847,279,197,340,260
ISIC_0027848,220,176,352,305
ISIC_0027849,127,91,450,354
ISIC_0027850,124,89,424,359
ISIC_0027851,255,190,352,286
ISIC_0027852,166,120,415,323
ISIC_0027853,70,45,544,427
ISIC_0027854,117,82,401,361
ISIC_0027855,197,136,403,323
ISIC_0027856,185,178,333,328
ISIC_0027857,110,63,405,323
ISIC_0027858,45,14,509,398
ISIC_0027859,124,84,476,405
ISIC_0027860,155,98,441,403
ISIC_0027861,159,75,452,347
ISIC_0027862,112,80,476,405
ISIC_0027863,155,66,516,389
ISIC_0027864,204,166,387,338
ISIC_0027865,122,73,490,380
ISIC_0027866,94,28,499,417
ISIC_0027867,230,159,387,309
ISIC_0027868,171,112,441,340
ISIC_0027869,112,120,438,377
ISIC_0027870,150,101,429,382
ISIC_0027871,134,84,466,361
ISIC_0027872,73,54,469,394
ISIC_0027873,192,129,415,340
ISIC_0027874,124,120,405,370
ISIC_0027875,89,52,457,417
ISIC_0027876,148,82,466,375
ISIC_0027877,56,19,532,429
ISIC_0027878,248,190,347,281
ISIC_0027879,131,21,497,375
ISIC_0027880,120,66,483,408
ISIC_0027881,152,145,382,354
ISIC_0027882,70,35,466,410
ISIC_0027883,87,49,495,431
ISIC_0027884,173,96,462,356
ISIC_0027885,52,35,495,438
ISIC_0027886,96,56,516,405
ISIC_0027887,162,89,478,338
ISIC_0027888,260,136,384,262
ISIC_0027889,143,89,410,377
ISIC_0027890,169,84,457,387
ISIC_0027891,127,84,443,394
ISIC_0027892,91,38,490,417
ISIC_0027893,63,87,497,387
ISIC_0027894,54,23,499,448
ISIC_0027895,122,73,488,396
ISIC_0027896,136,96,443,375
ISIC_0027897,169,117,380,326
ISIC_0027898,241,157,377,288
ISIC_0027899,157,96,448,366
ISIC_0027900,159,96,464,354
ISIC_0027901,122,47,485,389
ISIC_0027902,117,98,504,342
ISIC_0027903,105,54,457,370
ISIC_0027904,91,49,506,398
ISIC_0027905,244,169,340,258
ISIC_0027906,98,70,466,380
ISIC_0027907,87,84,546,382
ISIC_0027908,159,87,455,359
ISIC_0027909,42,47,527,424
ISIC_0027910,120,70,480,415
ISIC_0027911,260,197,340,281
ISIC_0027912,213,127,448,323
ISIC_0027913,206,115,387,293
ISIC_0027914,152,49,466,373
ISIC_0027915,40,33,502,450
ISIC_0027916,124,54,490,417
ISIC_0027917,112,98,464,363
ISIC_0027918,169,129,389,326
ISIC_0027919,176,70,502,368
ISIC_0027920,129,47,452,361
ISIC_0027921,82,45,436,384
ISIC_0027922,68,68,485,359
ISIC_0027923,234,105,445,323
ISIC_0027924,136,54,455,370
ISIC_0027925,124,35,471,389
ISIC_0027926,122,40,480,387
ISIC_0027927,138,66,459,401
ISIC_0027928,244,171,431,323
ISIC_0027929,115,63,450,403
ISIC_0027930,166,101,462,352
ISIC_0027931,241,173,333,262
ISIC_0027932,52,21,560,434
ISIC_0027933,94,66,485,349
ISIC_0027934,120,103,478,398
ISIC_0027935,216,122,448,382
ISIC_0027936,101,42,464,401
ISIC_0027937,178,129,377,302
ISIC_0027938,197,145,345,284
ISIC_0027939,56,21,525,429
ISIC_0027940,183,131,389,312
ISIC_0027941,101,45,499,410
ISIC_0027942,103,59,396,401
ISIC_0027943,120,54,471,405
ISIC_0027944,129,63,450,352
ISIC_0027945,157,98,485,368
ISIC_0027946,143,49,455,373
ISIC_0027947,91,59,485,410
ISIC_0027948,258,185,345,281
ISIC_0027949,150,110,473,377
ISIC_0027950,122,84,462,384
ISIC_0027951,82,40,530,427
ISIC_0027952,131,84,401,338
ISIC_0027953,155,120,405,345
ISIC_0027954,115,61,488,377
ISIC_0027955,127,75,462,380
ISIC_0027956,96,45,495,427
ISIC_0027957,262,180,342,265
ISIC_0027958,112,75,466,387
ISIC_0027959,209,138,373,281
ISIC_0027960,117,75,464,389
ISIC_0027961,68,38,553,412
ISIC_0027962,171,54,448,342
ISIC_0027963,94,61,497,401
ISIC_0027964,98,66,464,389
ISIC_0027965,120,38,469,412
ISIC_0027966,202,143,417,349
ISIC_0027967,98,47,495,420
ISIC_0027968,185,80,443,326
ISIC_0027969,176,84,429,323
ISIC_0027970,262,195,323,262
ISIC_0027971,131,80,441,375
ISIC_0027972,103,52,429,370
ISIC_0027973,176,122,431,356
ISIC_0027974,155,61,478,373
ISIC_0027975,117,89,438,373
ISIC_0027976,230,138,401,305
ISIC_0027977,122,91,445,387
ISIC_0027978,220,162,391,314
ISIC_0027979,134,77,452,361
ISIC_0027980,141,38,485,384
ISIC_0027981,112,38,466,408
ISIC_0027982,127,59,462,417
ISIC_0027983,260,185,340,267
ISIC_0027984,84,47,455,382
ISIC_0027985,183,112,375,305
ISIC_0027986,136,77,429,359
ISIC_0027987,234,155,377,298
ISIC_0027988,115,80,450,401
ISIC_0027989,157,54,525,384
ISIC_0027990,120,94,438,382
ISIC_0027991,75,49,480,391
ISIC_0027992,141,54,466,363
ISIC_0027993,188,112,398,302
ISIC_0027994,110,56,469,391
ISIC_0027995,145,89,476,391
ISIC_0027996,98,77,499,391
ISIC_0027997,223,169,342,288
ISIC_0027998,77,26,499,429
ISIC_0027999,232,169,349,284
ISIC_0028000,173,155,373,330
ISIC_0028001,138,89,431,356
ISIC_0028002,134,73,448,373
ISIC_0028003,80,42,469,408
ISIC_0028004,131,56,443,375
ISIC_0028005,117,80,403,338
ISIC_0028006,122,56,502,401
ISIC_0028007,180,73,502,377
ISIC_0028008,262,180,342,267
ISIC_0028009,227,143,384,295
ISIC_0028010,270,197,345,277
ISIC_0028011,150,59,424,328
ISIC_0028012,42,12,555,455
ISIC_0028013,138,63,478,408
ISIC_0028014,173,75,422,349
ISIC_0028015,244,176,330,274
ISIC_0028016,180,129,427,338
ISIC_0028017,166,120,415,354
ISIC_0028018,70,14,520,436
ISIC_0028019,157,94,436,361
ISIC_0028020,213,134,387,319
ISIC_0028021,148,63,464,389
ISIC_0028022,54,33,516,410
ISIC_0028023,218,150,417,377
ISIC_0028024,141,19,504,422
ISIC_0028025,122,35,513,403
ISIC_0028026,75,45,516,391
ISIC_0028027,180,91,384,302
ISIC_0028028,105,82,448,401
ISIC_0028029,180,101,401,298
ISIC_0028030,206,150,415,342
ISIC_0028031,73,23,504,424
ISIC_0028032,225,162,405,361
ISIC_0028033,159,98,438,361
ISIC_0028034,103,49,488,398
ISIC_0028035,225,157,356,293
ISIC_0028036,124,75,478,394
ISIC_0028037,115,63,466,398
ISIC_0028038,173,131,373,321
ISIC_0028039,178,108,420,312
ISIC_0028040,202,108,455,361
ISIC_0028041,253,173,363,281
ISIC_0028042,190,115,375,286
ISIC_0028043,117,70,469,394
ISIC_0028044,84,52,502,443
ISIC_0028045,244,185,330,277
ISIC_0028046,145,96,431,377
ISIC_0028047,171,115,401,316
ISIC_0028048,129,68,478,375
ISIC_0028049,159,35,490,431
ISIC_0028050,180,101,427,345
ISIC_0028051,73,75,459,377
ISIC_0028052,227,136,394,312
ISIC_0028053,103,30,502,417
ISIC_0028054,124,77,450,398
ISIC_0028055,120,45,483,389
ISIC_0028056,159,115,401,356
ISIC_0028057,61,35,509,422
ISIC_0028058,169,127,410,345
ISIC_0028059,199,120,408,316
ISIC_0028060,185,82,443,370
ISIC_0028061,220,75,391,267
ISIC_0028062,148,87,450,363
ISIC_0028063,152,84,464,382
ISIC_0028064,129,80,469,420
ISIC_0028065,157,136,415,370
ISIC_0028066,56,38,523,410
ISIC_0028067,234,169,366,295
ISIC_0028068,206,101,462,373
ISIC_0028069,241,183,328,274
ISIC_0028070,152,47,471,398
ISIC_0028071,206,169,366,335
ISIC_0028072,84,82,492,391
ISIC_0028073,171,94,394,307
ISIC_0028074,152,94,438,375
ISIC_0028075,164,105,441,361
ISIC_0028076,117,120,438,373
ISIC_0028077,127,61,462,394
ISIC_0028078,124,89,445,394
ISIC_0028079,227,159,373,288
ISIC_0028080,255,183,352,274
ISIC_0028081,157,77,459,373
ISIC_0028082,52,23,541,431
ISIC_0028083,105,56,480,384
ISIC_0028084,202,143,394,305
ISIC_0028085,164,112,422,349
ISIC_0028086,120,33,492,401
ISIC_0028087,246,150,368,272
ISIC_0028088,131,91,441,408
ISIC_0028089,80,-2,499,448
ISIC_0028090,145,56,469,405
ISIC_0028091,190,136,410,330
ISIC_0028092,136,87,445,368
ISIC_0028093,141,70,441,361
ISIC_0028094,213,136,396,302
ISIC_0028095,225,134,403,312
ISIC_0028096,117,89,450,368
ISIC_0028097,115,38,471,412
ISIC_0028098,96,87,452,361
ISIC_0028099,120,61,448,408
ISIC_0028100,188,124,396,333
ISIC_0028101,38,14,565,443
ISIC_0028102,141,30,464,394
ISIC_0028103,143,89,443,377
ISIC_0028104,195,117,410,302
ISIC_0028105,68,59,530,434
ISIC_0028106,176,122,417,326
ISIC_0028107,164,110,441,356
ISIC_0028108,148,117,476,356
ISIC_0028109,253,169,345,260
ISIC_0028110,180,138,391,330
ISIC_0028111,155,82,485,415
ISIC_0028112,73,14,539,436
ISIC_0028113,155,89,455,384
ISIC_0028114,59,42,560,448
ISIC_0028115,75,47,511,396
ISIC_0028116,124,40,457,408
ISIC_0028117,112,66,473,375
ISIC_0028118,145,131,405,335
ISIC_0028119,129,84,410,366
ISIC_0028120,164,122,422,352
ISIC_0028121,61,26,506,412
ISIC_0028122,143,75,443,373
ISIC_0028123,199,136,380,328
ISIC_0028124,131,66,455,384
ISIC_0028125,87,38,511,424
ISIC_0028126,122,45,490,398
ISIC_0028127,61,33,541,408
ISIC_0028128,197,136,387,323
ISIC_0028129,134,61,476,410
ISIC_0028130,225,143,448,345
ISIC_0028131,241,188,368,312
ISIC_0028132,183,131,438,359
ISIC_0028133,115,33,513,410
ISIC_0028134,87,47,516,424
ISIC_0028135,253,164,373,279
ISIC_0028136,108,63,492,410
ISIC_0028137,164,101,408,342
ISIC_0028138,145,59,452,375
ISIC_0028139,251,180,391,326
ISIC_0028140,213,127,412,316
ISIC_0028141,185,143,380,340
ISIC_0028142,143,101,448,380
ISIC_0028143,112,61,476,384
ISIC_0028144,117,54,464,412
ISIC_0028145,157,110,450,352
ISIC_0028146,152,141,377,335
ISIC_0028147,155,112,427,366
ISIC_0028148,94,42,525,420
ISIC_0028149,197,127,396,307
ISIC_0028150,145,98,445,373
ISIC_0028151,213,127,417,347
ISIC_0028152,87,38,513,417
ISIC_0028153,213,124,391,286
ISIC_0028154,239,176,345,281
ISIC_0028155,89,30,473,361
ISIC_0028156,136,96,464,373
ISIC_0028157,159,94,448,363
ISIC_0028158,216,173,396,330
ISIC_0028159,225,159,330,279
ISIC_0028160,150,87,431,363
ISIC_0028161,152,112,455,387
ISIC_0028162,75,35,502,420
ISIC_0028163,202,134,375,295
ISIC_0028164,77,21,495,420
ISIC_0028165,131,82,492,382
ISIC_0028166,143,89,441,363
ISIC_0028167,173,108,394,314
ISIC_0028168,180,115,405,326
ISIC_0028169,103,84,473,403
ISIC_0028170,73,40,518,412
ISIC_0028171,150,82,420,316
ISIC_0028172,176,84,448,345
ISIC_0028173,84,45,518,401
ISIC_0028174,180,117,424,312
ISIC_0028175,155,84,417,352
ISIC_0028176,108,49,480,401
ISIC_0028177,115,52,457,403
ISIC_0028178,108,59,478,424
ISIC_0028179,77,70,476,398
ISIC_0028180,122,82,490,382
ISIC_0028181,110,54,490,401
ISIC_0028182,141,94,441,352
ISIC_0028183,164,120,441,347
ISIC_0028184,122,33,488,429
ISIC_0028185,134,91,434,387
ISIC_0028186,84,26,502,403
ISIC_0028187,112,56,473,391
ISIC_0028188,134,91,480,373
ISIC_0028189,101,26,509,448
ISIC_0028190,136,101,438,340
ISIC_0028191,131,77,469,412
ISIC_0028192,98,33,499,424
ISIC_0028193,52,56,506,473
ISIC_0028194,169,112,410,347
ISIC_0028195,251,190,328,272
ISIC_0028196,150,87,448,377
ISIC_0028197,120,124,438,366
ISIC_0028198,183,127,436,354
ISIC_0028199,166,143,429,375
ISIC_0028200,141,77,497,370
ISIC_0028201,148,87,443,382
ISIC_0028202,138,68,445,335
ISIC_0028203,120,66,466,394
ISIC_0028204,77,56,471,387
ISIC_0028205,176,145,384,333
ISIC_0028206,98,89,417,359
ISIC_0028207,115,94,497,417
ISIC_0028208,148,35,457,382
ISIC_0028209,134,80,436,349
ISIC_0028210,89,30,511,405
ISIC_0028211,80,56,492,389
ISIC_0028212,152,77,466,356
ISIC_0028213,122,40,490,408
ISIC_0028214,134,61,459,387
ISIC_0028215,145,89,401,347
ISIC_0028216,171,115,424,349
ISIC_0028217,101,77,525,405
ISIC_0028218,157,103,417,368
ISIC_0028219,248,159,370,274
ISIC_0028220,145,105,443,370
ISIC_0028221,87,33,527,417
ISIC_0028222,202,129,387,312
ISIC_0028223,183,91,417,338
ISIC_0028224,145,91,457,377
ISIC_0028225,176,129,443,370
ISIC_0028226,258,162,363,274
ISIC_0028227,82,56,497,408
ISIC_0028228,49,19,516,401
ISIC_0028229,120,77,445,382
ISIC_0028230,159,94,434,328
ISIC_0028231,131,103,462,389
ISIC_0028232,120,68,506,394
ISIC_0028233,176,89,431,349
ISIC_0028234,150,66,450,347
ISIC_0028235,110,84,476,382
ISIC_0028236,122,70,478,396
ISIC_0028237,108,101,436,382
ISIC_0028238,188,141,417,342
ISIC_0028239,122,56,457,441
ISIC_0028240,143,77,452,377
ISIC_0028241,129,47,497,384
ISIC_0028242,96,30,513,415
ISIC_0028243,101,52,509,398
ISIC_0028244,98,54,473,429
ISIC_0028245,185,112,431,356
ISIC_0028246,110,68,492,401
ISIC_0028247,258,195,323,277
ISIC_0028248,101,21,518,408
ISIC_0028249,216,138,448,354
ISIC_0028250,129,73,427,370
ISIC_0028251,120,66,448,368
ISIC_0028252,73,35,523,431
ISIC_0028253,143,68,457,394
ISIC_0028254,136,66,499,387
ISIC_0028255,117,124,480,363
ISIC_0028256,134,84,443,370
ISIC_0028257,108,33,480,391
ISIC_0028258,75,42,525,403
ISIC_0028259,185,127,464,352
ISIC_0028260,213,136,417,340
ISIC_0028261,75,45,548,431
ISIC_0028262,152,94,417,328
ISIC_0028263,124,73,457,347
ISIC_0028264,218,155,387,309
ISIC_0028265,49,26,523,429
ISIC_0028266,141,87,434,370
ISIC_0028267,159,56,459,377
ISIC_0028268,164,96,438,368
ISIC_0028269,63,14,527,466
ISIC_0028270,59,30,483,429
ISIC_0028271,56,45,532,431
ISIC_0028272,255,180,328,258
ISIC_0028273,138,103,436,359
ISIC_0028274,101,45,488,382
ISIC_0028275,152,77,438,370
ISIC_0028276,150,141,455,363
ISIC_0028277,197,101,450,338
ISIC_0028278,164,23,490,387
ISIC_0028279,89,54,499,391
ISIC_0028280,141,77,462,408
ISIC_0028281,176,110,410,323
ISIC_0028282,110,89,441,405
ISIC_0028283,202,131,412,342
ISIC_0028284,183,98,448,340
ISIC_0028285,166,96,438,366
ISIC_0028286,101,80,448,391
ISIC_0028287,199,127,382,300
ISIC_0028288,145,87,464,366
ISIC_0028289,82,40,459,368
ISIC_0028290,204,136,410,305
ISIC_0028291,155,84,450,352
ISIC_0028292,84,42,520,412
ISIC_0028293,246,188,335,272
ISIC_0028294,101,87,473,382
ISIC_0028295,152,120,384,338
ISIC_0028296,115,59,445,361
ISIC_0028297,110,66,492,384
ISIC_0028298,157,68,398,340
ISIC_0028299,112,40,476,380
ISIC_0028300,101,28,504,391
ISIC_0028301,164,101,424,342
ISIC_0028302,213,117,356,251
ISIC_0028303,152,103,408,342
ISIC_0028304,98,77,502,431
ISIC_0028305,176,127,408,342
ISIC_0028306,143,82,480,373
ISIC_0028307,188,145,434,349
ISIC_0028308,180,124,387,330
ISIC_0028309,180,143,363,312
ISIC_0028310,277,192,384,291
ISIC_0028311,134,52,488,408
ISIC_0028312,127,68,497,394
ISIC_0028313,117,47,441,396
ISIC_0028314,117,98,464,394
ISIC_0028315,178,112,422,361
ISIC_0028316,143,115,469,380
ISIC_0028317,178,127,401,335
ISIC_0028318,131,26,485,391
ISIC_0028319,178,35,471,375
ISIC_0028320,164,110,443,359
ISIC_0028321,157,63,459,361
ISIC_0028322,145,87,436,366
ISIC_0028323,136,101,457,373
ISIC_0028324,141,75,462,401
ISIC_0028325,202,138,391,316
ISIC_0028326,218,129,370,312
ISIC_0028327,91,33,530,405
ISIC_0028328,209,82,396,293
ISIC_0028329,148,75,443,375
ISIC_0028330,150,82,455,363
ISIC_0028331,35,16,555,459
ISIC_0028332,63,26,492,398
ISIC_0028333,138,35,469,366
ISIC_0028334,101,28,506,403
ISIC_0028335,108,68,488,401
ISIC_0028336,159,84,445,359
ISIC_0028337,164,136,398,366
ISIC_0028338,239,183,354,298
ISIC_0028339,143,77,457,384
ISIC_0028340,94,38,495,396
ISIC_0028341,117,56,513,410
ISIC_0028342,138,108,410,361
ISIC_0028343,98,63,471,380
ISIC_0028344,155,98,441,354
ISIC_0028345,115,56,488,410
ISIC_0028346,129,98,448,370
ISIC_0028347,255,171,366,284
ISIC_0028348,131,61,455,377
ISIC_0028349,61,19,534,429
ISIC_0028350,166,108,445,359
ISIC_0028351,180,108,401,347
ISIC_0028352,136,103,434,354
ISIC_0028353,143,68,455,366
ISIC_0028354,-2,0,530,429
ISIC_0028355,188,117,417,335
ISIC_0028356,206,98,420,305
ISIC_0028357,101,54,485,403
ISIC_0028358,166,108,405,338
ISIC_0028359,136,63,499,391
ISIC_0028360,173,103,422,345
ISIC_0028361,80,52,516,436
ISIC_0028362,21,12,588,450
ISIC_0028363,176,103,431,370
ISIC_0028364,185,103,405,335
ISIC_0028365,98,59,506,401
ISIC_0028366,91,59,448,396
ISIC_0028367,209,169,370,309
ISIC_0028368,166,108,434,361
ISIC_0028369,169,143,368,316
ISIC_0028370,230,155,382,323
ISIC_0028371,192,124,396,298
ISIC_0028372,124,59,492,420
ISIC_0028373,178,89,438,347
ISIC_0028374,209,105,408,305
ISIC_0028375,129,103,417,363
ISIC_0028376,136,108,448,359
ISIC_0028377,96,38,471,384
ISIC_0028378,159,61,464,380
ISIC_0028379,197,105,401,302
ISIC_0028380,255,183,338,262
ISIC_0028381,63,26,520,434
ISIC_0028382,183,138,441,394
ISIC_0028383,166,117,417,347
ISIC_0028384,150,89,412,342
ISIC_0028385,220,183,333,291
ISIC_0028386,166,70,462,373
ISIC_0028387,218,91,429,305
ISIC_0028388,155,89,455,368
ISIC_0028389,134,91,448,349
ISIC_0028390,84,12,499,403
ISIC_0028391,204,120,422,338
ISIC_0028392,136,75,480,401
ISIC_0028393,206,138,408,330
ISIC_0028394,103,77,476,401
ISIC_0028395,96,49,506,420
ISIC_0028396,108,42,459,422
ISIC_0028397,112,61,476,398
ISIC_0028398,80,70,480,410
ISIC_0028399,211,150,347,284
ISIC_0028400,211,148,389,309
ISIC_0028401,157,98,457,330
ISIC_0028402,237,145,422,328
ISIC_0028403,173,89,408,321
ISIC_0028404,148,98,459,368
ISIC_0028405,192,112,408,338
ISIC_0028406,241,183,368,300
ISIC_0028407,148,42,492,380
ISIC_0028408,216,152,380,309
ISIC_0028409,150,131,380,328
ISIC_0028410,199,103,391,305
ISIC_0028411,169,70,441,335
ISIC_0028412,143,84,429,352
ISIC_0028413,244,180,338,277
ISIC_0028414,101,59,471,396
ISIC_0028415,96,52,502,412
ISIC_0028416,159,91,438,347
ISIC_0028417,173,73,445,352
ISIC_0028418,127,66,497,389
ISIC_0028419,199,117,412,347
ISIC_0028420,157,103,438,352
ISIC_0028421,183,141,427,368
ISIC_0028422,68,33,532,422
ISIC_0028423,244,171,326,258
ISIC_0028424,98,45,459,417
ISIC_0028425,178,73,492,352
ISIC_0028426,98,42,469,408
ISIC_0028427,124,56,441,384
ISIC_0028428,82,40,509,387
ISIC_0028429,127,70,448,401
ISIC_0028430,148,84,429,321
ISIC_0028431,253,138,387,274
ISIC_0028432,171,63,485,380
ISIC_0028433,141,87,443,377
ISIC_0028434,129,73,436,370
ISIC_0028435,122,45,480,417
ISIC_0028436,260,199,333,274
ISIC_0028437,127,73,464,403
ISIC_0028438,246,192,316,265
ISIC_0028439,150,42,436,305
ISIC_0028440,180,89,464,356
ISIC_0028441,112,91,469,380
ISIC_0028442,169,68,492,417
ISIC_0028443,152,105,420,377
ISIC_0028444,103,54,471,401
ISIC_0028445,155,112,412,309
ISIC_0028446,218,155,380,307
ISIC_0028447,115,63,504,408
ISIC_0028448,166,108,396,366
ISIC_0028449,105,70,452,377
ISIC_0028450,178,129,408,316
ISIC_0028451,145,96,445,377
ISIC_0028452,122,73,459,391
ISIC_0028453,206,117,410,316
ISIC_0028454,120,91,495,398
ISIC_0028455,98,52,457,417
ISIC_0028456,103,77,408,373
ISIC_0028457,232,169,370,321
ISIC_0028458,209,122,455,356
ISIC_0028459,136,63,466,417
ISIC_0028460,145,98,422,342
ISIC_0028461,223,171,366,316
ISIC_0028462,150,59,410,349
ISIC_0028463,73,21,541,391
ISIC_0028464,166,127,417,370
ISIC_0028465,47,56,480,420
ISIC_0028466,169,103,459,389
ISIC_0028467,183,84,389,319
ISIC_0028468,241,171,380,323
ISIC_0028469,164,89,429,359
ISIC_0028470,75,26,527,405
ISIC_0028471,141,59,417,361
ISIC_0028472,120,82,473,382
ISIC_0028473,155,84,452,375
ISIC_0028474,188,94,424,338
ISIC_0028475,145,98,412,354
ISIC_0028476,178,103,438,340
ISIC_0028477,251,155,366,272
ISIC_0028478,105,73,506,377
ISIC_0028479,103,66,497,403
ISIC_0028480,98,54,483,424
ISIC_0028481,176,96,452,382
ISIC_0028482,77,49,478,415
ISIC_0028483,141,84,448,384
ISIC_0028484,185,129,431,321
ISIC_0028485,155,127,408,347
ISIC_0028486,206,162,363,314
ISIC_0028487,101,56,457,398
ISIC_0028488,56,59,518,391
ISIC_0028489,206,138,394,305
ISIC_0028490,155,75,445,373
ISIC_0028491,176,96,387,295
ISIC_0028492,148,73,497,405
ISIC_0028493,98,77,480,398
ISIC_0028494,84,45,488,410
ISIC_0028495,220,110,384,274
ISIC_0028496,112,28,495,401
ISIC_0028497,136,96,457,389
ISIC_0028498,164,77,420,335
ISIC_0028499,120,82,445,373
ISIC_0028500,206,143,382,321
ISIC_0028501,152,68,424,335
ISIC_0028502,73,33,492,403
ISIC_0028503,143,98,438,349
ISIC_0028504,248,180,394,314
ISIC_0028505,68,21,555,443
ISIC_0028506,162,101,417,342
ISIC_0028507,227,171,356,302
ISIC_0028508,77,73,480,412
ISIC_0028509,260,192,323,262
ISIC_0028510,120,89,427,366
ISIC_0028511,136,68,459,394
ISIC_0028512,150,94,445,368
ISIC_0028513,96,70,490,359
ISIC_0028514,192,166,361,323
ISIC_0028515,112,52,457,398
ISIC_0028516,220,110,422,335
ISIC_0028517,122,73,464,384
ISIC_0028518,134,89,429,366
ISIC_0028519,115,77,488,394
ISIC_0028520,127,38,464,389
ISIC_0028521,176,89,398,309
ISIC_0028522,178,120,417,352
ISIC_0028523,35,7,544,455
ISIC_0028524,173,73,443,342
ISIC_0028525,145,59,520,417
ISIC_0028526,143,56,443,366
ISIC_0028527,80,49,509,422
ISIC_0028528,68,59,499,373
ISIC_0028529,162,103,462,366
ISIC_0028530,157,84,462,366
ISIC_0028531,237,176,347,284
ISIC_0028532,115,66,483,391
ISIC_0028533,166,91,441,363
ISIC_0028534,157,91,420,347
ISIC_0028535,159,117,448,352
ISIC_0028536,98,54,520,441
ISIC_0028537,96,73,497,382
ISIC_0028538,49,16,499,403
ISIC_0028539,108,66,441,387
ISIC_0028540,173,101,469,338
ISIC_0028541,176,112,403,356
ISIC_0028542,255,188,330,262
ISIC_0028543,40,45,546,441
ISIC_0028544,159,68,464,398
ISIC_0028545,98,49,544,429
ISIC_0028546,138,122,410,377
ISIC_0028547,134,68,443,359
ISIC_0028548,122,38,488,389
ISIC_0028549,183,89,473,370
ISIC_0028550,164,115,427,366
ISIC_0028551,199,120,452,354
ISIC_0028552,108,73,448,359
ISIC_0028553,150,82,469,375
ISIC_0028554,63,42,499,415
ISIC_0028555,115,66,490,408
ISIC_0028556,183,136,387,340
ISIC_0028557,241,164,373,300
ISIC_0028558,166,84,436,354
ISIC_0028559,232,171,391,330
ISIC_0028560,248,183,347,288
ISIC_0028561,138,68,459,377
ISIC_0028562,145,96,412,356
ISIC_0028563,195,108,412,368
ISIC_0028564,120,131,415,366
ISIC_0028565,218,159,382,305
ISIC_0028566,89,14,511,422
ISIC_0028567,73,56,506,415
ISIC_0028568,122,73,441,391
ISIC_0028569,150,56,443,335
ISIC_0028570,253,185,335,265
ISIC_0028571,197,129,438,373
ISIC_0028572,112,45,511,424
ISIC_0028573,38,42,546,443
ISIC_0028574,169,80,462,356
ISIC_0028575,180,120,445,384
ISIC_0028576,241,185,352,298
ISIC_0028577,202,120,434,368
ISIC_0028578,188,127,398,312
ISIC_0028579,185,134,382,316
ISIC_0028580,192,120,424,330
ISIC_0028581,94,98,462,373
ISIC_0028582,134,98,462,354
ISIC_0028583,103,59,471,382
ISIC_0028584,136,16,450,380
ISIC_0028585,190,105,424,323
ISIC_0028586,94,42,527,401
ISIC_0028587,110,30,509,427
ISIC_0028588,244,180,359,293
ISIC_0028589,180,117,422,323
ISIC_0028590,127,66,483,410
ISIC_0028591,112,40,480,410
ISIC_0028592,87,52,492,401
ISIC_0028593,101,75,480,417
ISIC_0028594,110,49,523,394
ISIC_0028595,171,120,457,352
ISIC_0028596,94,89,485,377
ISIC_0028597,129,87,441,347
ISIC_0028598,277,178,370,274
ISIC_0028599,183,127,356,314
ISIC_0028600,82,30,513,420
ISIC_0028601,73,40,539,420
ISIC_0028602,152,94,422,363
ISIC_0028603,148,127,401,363
ISIC_0028604,211,61,450,314
ISIC_0028605,110,68,459,384
ISIC_0028606,155,94,441,377
ISIC_0028607,241,162,342,274
ISIC_0028608,197,131,410,326
ISIC_0028609,155,122,408,356
ISIC_0028610,136,91,455,356
ISIC_0028611,94,54,497,417
ISIC_0028612,192,134,398,335
ISIC_0028613,188,120,420,323
ISIC_0028614,145,82,452,387
ISIC_0028615,185,129,394,333
